Date,daily_return,equity,turnover,regime,gate_active
2016-07-04,0.0002380952380952381,1.0059694188399568,0.0,RISK-OFF,0
2016-07-05,0.0002380952380952381,1.006208935368252,0.0,RISK-OFF,0
2016-07-06,0.0002380952380952381,1.0064485089242918,0.0,RISK-OFF,0
2016-07-07,0.0002380952380952381,1.0066881395216547,0.0,RISK-OFF,0
2016-07-08,0.0002380952380952381,1.0069278271739217,0.0,RISK-OFF,0
2016-07-11,0.0002380952380952381,1.0071675718946773,0.0,RISK-OFF,0
2016-07-12,0.0002380952380952381,1.0074073736975093,0.0,RISK-OFF,0
2016-07-13,0.0002380952380952381,1.0076472325960086,0.0,RISK-OFF,0
2016-07-14,0.0002380952380952381,1.0078871486037695,0.0,RISK-OFF,0
2016-07-15,0.0002380952380952381,1.0081271217343895,0.0,RISK-OFF,0
2016-07-18,0.0002380952380952381,1.008367152001469,0.0,RISK-OFF,0
2016-07-19,0.0002380952380952381,1.008607239418612,0.0,RISK-OFF,0
2016-07-20,0.0002380952380952381,1.0088473839994259,0.0,RISK-OFF,0
2016-07-21,0.0002380952380952381,1.0090875857575208,0.0,RISK-OFF,0
2016-07-22,0.0002380952380952381,1.0093278447065106,0.0,RISK-OFF,0
2016-07-25,0.0002380952380952381,1.009568160860012,0.0,RISK-OFF,0
2016-07-26,0.0002380952380952381,1.0098085342316452,0.0,RISK-OFF,0
2016-07-27,0.0002380952380952381,1.0100489648350335,0.0,RISK-OFF,0
2016-07-28,0.0002380952380952381,1.0102894526838035,0.0,RISK-OFF,0
2016-07-29,0.0002380952380952381,1.0105299977915854,0.0,RISK-ON,0
2016-08-01,0.0002380952380952381,1.0107706001720118,0.0,RISK-ON,0
2016-08-02,0.0002380952380952381,1.0110112598387193,0.0,RISK-ON,0
2016-08-03,0.0002380952380952381,1.0112519768053474,0.0,RISK-ON,0
2016-08-04,0.0002380952380952381,1.0114927510855392,0.0,RISK-ON,0
2016-08-05,0.0002380952380952381,1.0117335826929403,0.0,RISK-ON,0
2016-08-08,0.0002380952380952381,1.0119744716412005,0.0,RISK-ON,0
2016-08-09,0.0002380952380952381,1.0122154179439722,0.0,RISK-ON,0
2016-08-10,0.0002380952380952381,1.0124564216149112,0.0,RISK-ON,0
2016-08-11,0.0002380952380952381,1.0126974826676767,0.0,RISK-ON,0
2016-08-12,0.0002380952380952381,1.0129386011159307,0.0,RISK-ON,0
2016-08-15,0.0002380952380952381,1.0131797769733393,0.0,RISK-ON,0
2016-08-16,0.0002380952380952381,1.013421010253571,0.0,RISK-ON,0
2016-08-17,0.0002380952380952381,1.0136623009702979,0.0,RISK-ON,0
2016-08-18,0.0002380952380952381,1.0139036491371956,0.0,RISK-ON,0
2016-08-19,0.0002380952380952381,1.0141450547679425,0.0,RISK-ON,0
2016-08-22,0.0002380952380952381,1.0143865178762204,0.0,RISK-ON,0
2016-08-23,0.0002380952380952381,1.0146280384757147,0.0,RISK-ON,0
2016-08-24,0.0002380952380952381,1.0148696165801137,0.0,RISK-ON,0
2016-08-25,0.0002380952380952381,1.015111252203109,0.0,RISK-ON,0
2016-08-26,0.0002380952380952381,1.0153529453583954,0.0,RISK-ON,0
2016-08-29,0.0002380952380952381,1.0155946960596711,0.0,RISK-ON,0
2016-08-30,0.0002380952380952381,1.0158365043206377,0.0,RISK-ON,0
2016-08-31,0.0002380952380952381,1.0160783701549996,0.0,RISK-ON,0
2016-09-01,0.0002380952380952381,1.016320293576465,0.0,RISK-ON,0
2016-09-02,0.0002380952380952381,1.016562274598745,0.0,RISK-ON,0
2016-09-05,0.0002380952380952381,1.0168043132355542,0.0,RISK-ON,0
2016-09-06,0.0002380952380952381,1.0170464095006102,0.0,RISK-ON,0
2016-09-07,0.0002380952380952381,1.017288563407634,0.0,RISK-ON,0
2016-09-08,0.0002380952380952381,1.0175307749703502,0.0,RISK-ON,0
2016-09-09,0.0002380952380952381,1.017773044202486,0.0,RISK-ON,0
2016-09-12,0.0002380952380952381,1.0180153711177722,0.0,RISK-ON,0
2016-09-13,0.0002380952380952381,1.018257755729943,0.0,RISK-ON,0
2016-09-14,0.0002380952380952381,1.0185001980527357,0.0,RISK-ON,0
2016-09-15,0.0002380952380952381,1.018742698099891,0.0,RISK-ON,0
2016-09-16,0.0002380952380952381,1.0189852558851529,0.0,RISK-ON,0
2016-09-19,0.0002380952380952381,1.0192278714222682,0.0,RISK-ON,0
2016-09-20,0.0002380952380952381,1.0194705447249877,0.0,RISK-ON,0
2016-09-21,0.0002380952380952381,1.019713275807065,0.0,RISK-ON,0
2016-09-22,0.0002380952380952381,1.0199560646822572,0.0,RISK-ON,0
2016-09-23,0.0002380952380952381,1.0201989113643244,0.0,RISK-ON,0
2016-09-26,0.0002380952380952381,1.02044181586703,0.0,RISK-ON,0
2016-09-27,0.0002380952380952381,1.0206847782041413,0.0,RISK-ON,0
2016-09-28,0.0002380952380952381,1.0209277983894278,0.0,RISK-ON,0
2016-09-29,0.0002380952380952381,1.0211708764366634,0.0,RISK-ON,0
2016-09-30,0.0002380952380952381,1.0214140123596245,0.0,RISK-ON,0
2016-10-03,0.0002380952380952381,1.021657206172091,0.0,RISK-ON,0
2016-10-04,0.0002380952380952381,1.0219004578878461,0.0,RISK-ON,0
2016-10-05,0.0002380952380952381,1.0221437675206764,0.0,RISK-ON,0
2016-10-06,0.0002380952380952381,1.0223871350843716,0.0,RISK-ON,0
2016-10-07,0.0002380952380952381,1.022630560592725,0.0,RISK-ON,0
2016-10-10,0.0002380952380952381,1.0228740440595327,0.0,RISK-ON,0
2016-10-11,0.0002380952380952381,1.0231175854985946,0.0,RISK-ON,0
2016-10-12,0.0002380952380952381,1.0233611849237132,0.0,RISK-ON,0
2016-10-13,0.0002380952380952381,1.023604842348695,0.0,RISK-ON,0
2016-10-14,0.0002380952380952381,1.0238485577873493,0.0,RISK-ON,0
2016-10-17,0.0002380952380952381,1.024092331253489,0.0,RISK-ON,0
2016-10-18,0.0002380952380952381,1.0243361627609302,0.0,RISK-ON,0
2016-10-19,0.0002380952380952381,1.0245800523234923,0.0,RISK-ON,0
2016-10-20,0.0002380952380952381,1.0248239999549977,0.0,RISK-ON,0
2016-10-21,0.0002380952380952381,1.0250680056692727,0.0,RISK-ON,0
2016-10-24,0.0002380952380952381,1.0253120694801463,0.0,RISK-ON,0
2016-10-25,0.0002380952380952381,1.025556191401451,0.0,RISK-ON,0
2016-10-26,0.0002380952380952381,1.0258003714470227,0.0,RISK-ON,0
2016-10-27,0.0002380952380952381,1.0260446096307005,0.0,RISK-ON,0
2016-10-28,0.0002380952380952381,1.0262889059663267,0.0,RISK-ON,0
2016-10-31,0.0002380952380952381,1.026533260467747,0.0,RISK-ON,0
2016-11-01,0.0002380952380952381,1.0267776731488107,0.0,RISK-ON,0
2016-11-02,0.0002380952380952381,1.02702214402337,0.0,RISK-ON,0
2016-11-03,0.0002380952380952381,1.0272666731052802,0.0,RISK-ON,0
2016-11-04,0.0002380952380952381,1.0275112604084005,0.0,RISK-ON,0
2016-11-07,0.0002380952380952381,1.0277559059465928,0.0,RISK-ON,0
2016-11-08,0.0002380952380952381,1.0280006097337229,0.0,RISK-ON,0
2016-11-09,0.0002380952380952381,1.0282453717836593,0.0,RISK-ON,0
2016-11-10,0.0002380952380952381,1.0284901921102743,0.0,RISK-ON,0
2016-11-11,0.0002380952380952381,1.0287350707274432,0.0,RISK-ON,0
2016-11-14,0.0002380952380952381,1.028980007649045,0.0,RISK-ON,0
2016-11-15,0.0002380952380952381,1.0292250028889613,0.0,RISK-ON,0
2016-11-16,0.0002380952380952381,1.0294700564610777,0.0,RISK-ON,0
2016-11-17,0.0002380952380952381,1.0297151683792827,0.0,RISK-ON,0
2016-11-18,0.0002380952380952381,1.029960338657468,0.0,RISK-ON,0
2016-11-21,0.0002380952380952381,1.0302055673095292,0.0,RISK-ON,0
2016-11-22,0.0002380952380952381,1.0304508543493647,0.0,RISK-ON,0
2016-11-23,0.0002380952380952381,1.0306961997908763,0.0,RISK-ON,0
2016-11-24,0.0002380952380952381,1.0309416036479693,0.0,RISK-ON,0
2016-11-25,0.0002380952380952381,1.0311870659345521,0.0,RISK-ON,0
2016-11-28,0.0002380952380952381,1.0314325866645364,0.0,RISK-ON,0
2016-11-29,0.0002380952380952381,1.0316781658518375,0.0,RISK-ON,0
2016-11-30,0.0002380952380952381,1.0319238035103735,0.0,RISK-ON,0
2016-12-01,0.0002380952380952381,1.0321694996540665,0.0,RISK-ON,0
2016-12-02,0.0002380952380952381,1.0324152542968412,0.0,RISK-ON,0
2016-12-05,0.0002380952380952381,1.0326610674526262,0.0,RISK-ON,0
2016-12-06,0.0002380952380952381,1.032906939135353,0.0,RISK-ON,0
2016-12-07,0.0002380952380952381,1.0331528693589564,0.0,RISK-ON,0
2016-12-08,0.0002380952380952381,1.0333988581373752,0.0,RISK-ON,0
2016-12-09,0.0002380952380952381,1.0336449054845507,0.0,RISK-ON,0
2016-12-12,0.0002380952380952381,1.033891011414428,0.0,RISK-ON,0
2016-12-13,0.0002380952380952381,1.0341371759409552,0.0,RISK-ON,0
2016-12-14,0.0002380952380952381,1.034383399078084,0.0,RISK-ON,0
2016-12-15,0.0002380952380952381,1.034629680839769,0.0,RISK-ON,0
2016-12-16,0.0002380952380952381,1.0348760212399688,0.0,RISK-ON,0
2016-12-19,0.0002380952380952381,1.0351224202926448,0.0,RISK-ON,0
2016-12-20,0.0002380952380952381,1.035368878011762,0.0,RISK-ON,0
2016-12-21,0.0002380952380952381,1.0356153944112885,0.0,RISK-ON,0
2016-12-22,0.0002380952380952381,1.0358619695051958,0.0,RISK-ON,0
2016-12-23,0.0002380952380952381,1.036108603307459,0.0,RISK-ON,0
2016-12-26,0.0002380952380952381,1.0363552958320559,0.0,RISK-ON,0
2016-12-27,0.0002380952380952381,1.0366020470929682,0.0,RISK-ON,0
2016-12-28,0.0002380952380952381,1.0368488571041807,0.0,RISK-ON,0
2016-12-29,0.0002380952380952381,1.0370957258796816,0.0,RISK-ON,0
2016-12-30,0.0002380952380952381,1.0373426534334624,0.0,RISK-ON,0
2017-01-02,0.0002380952380952381,1.037589639779518,0.0,RISK-ON,0
2017-01-03,0.0002380952380952381,1.0378366849318463,0.0,RISK-ON,0
2017-01-04,0.0002380952380952381,1.038083788904449,0.0,RISK-ON,0
2017-01-05,0.0002380952380952381,1.0383309517113308,0.0,RISK-ON,0
2017-01-06,0.0002380952380952381,1.0385781733665,0.0,RISK-ON,0
2017-01-09,0.0002380952380952381,1.038825453883968,0.0,RISK-ON,0
2017-01-10,0.0002380952380952381,1.03907279327775,0.0,RISK-ON,0
2017-01-11,0.0002380952380952381,1.0393201915618635,0.0,RISK-ON,0
2017-01-12,0.0002380952380952381,1.0395676487503305,0.0,RISK-ON,0
2017-01-13,0.0002380952380952381,1.0398151648571756,0.0,RISK-ON,0
2017-01-16,0.0002380952380952381,1.0400627398964273,0.0,RISK-ON,0
2017-01-17,0.0002380952380952381,1.040310373882117,0.0,RISK-ON,0
2017-01-18,0.0002380952380952381,1.0405580668282792,0.0,RISK-ON,0
2017-01-19,0.0002380952380952381,1.0408058187489526,0.0,RISK-ON,0
2017-01-20,0.0002380952380952381,1.0410536296581785,0.0,RISK-ON,0
2017-01-23,0.0002380952380952381,1.0413014995700018,0.0,RISK-ON,0
2017-01-24,0.0002380952380952381,1.0415494284984708,0.0,RISK-ON,0
2017-01-25,0.0002380952380952381,1.041797416457637,0.0,RISK-ON,0
2017-01-26,0.0002380952380952381,1.0420454634615552,0.0,RISK-ON,0
2017-01-27,0.0002380952380952381,1.042293569524284,0.0,RISK-ON,0
2017-01-30,0.0002380952380952381,1.042541734659885,0.0,RISK-ON,0
2017-01-31,0.0002380952380952381,1.042789958882423,0.0,RISK-ON,0
2017-02-01,0.0002380952380952381,1.0430382422059663,0.0,RISK-ON,0
2017-02-02,0.0002380952380952381,1.0432865846445867,0.0,RISK-ON,0
2017-02-03,0.0002380952380952381,1.043534986212359,0.0,RISK-ON,0
2017-02-06,0.0002380952380952381,1.043783446923362,0.0,RISK-ON,0
2017-02-07,0.0002380952380952381,1.044031966791677,0.0,RISK-ON,0
2017-02-08,0.0002380952380952381,1.0442805458313893,0.0,RISK-ON,0
2017-02-09,0.0002380952380952381,1.0445291840565871,0.0,RISK-ON,0
2017-02-10,0.0002380952380952381,1.0447778814813624,0.0,RISK-ON,0
2017-02-13,0.0002380952380952381,1.0450266381198103,0.0,RISK-ON,0
2017-02-14,0.0002380952380952381,1.0452754539860292,0.0,RISK-ON,0
2017-02-15,0.0002380952380952381,1.045524329094121,0.0,RISK-ON,0
2017-02-16,0.0002380952380952381,1.0457732634581909,0.0,RISK-ON,0
2017-02-17,0.0002380952380952381,1.0460222570923474,0.0,RISK-ON,0
2017-02-20,0.0002380952380952381,1.0462713100107026,0.0,RISK-ON,0
2017-02-21,0.0002380952380952381,1.0465204222273716,0.0,RISK-ON,0
2017-02-22,0.0002380952380952381,1.0467695937564734,0.0,RISK-ON,0
2017-02-23,0.0002380952380952381,1.0470188246121297,0.0,RISK-ON,0
2017-02-24,0.0002380952380952381,1.047268114808466,0.0,RISK-ON,0
2017-02-27,0.0002380952380952381,1.0475174643596108,0.0,RISK-ON,0
2017-02-28,0.0002380952380952381,1.0477668732796963,0.0,RISK-ON,0
2017-03-01,0.0002380952380952381,1.048016341582858,0.0,RISK-ON,0
2017-03-02,0.0002380952380952381,1.0482658692832347,0.0,RISK-ON,0
2017-03-03,0.0002380952380952381,1.0485154563949688,0.0,RISK-ON,0
2017-03-06,0.0002380952380952381,1.0487651029322056,0.0,RISK-ON,0
2017-03-07,0.0002380952380952381,1.049014808909094,0.0,RISK-ON,0
2017-03-08,0.0002380952380952381,1.0492645743397866,0.0,RISK-ON,0
2017-03-09,0.0002380952380952381,1.0495143992384388,0.0,RISK-ON,0
2017-03-10,0.0002380952380952381,1.0497642836192098,0.0,RISK-ON,0
2017-03-13,0.0002380952380952381,1.0500142274962618,0.0,RISK-ON,0
2017-03-14,0.0002380952380952381,1.0502642308837609,0.0,RISK-ON,0
2017-03-15,0.0002380952380952381,1.050514293795876,0.0,RISK-ON,0
2017-03-16,0.0002380952380952381,1.0507644162467797,0.0,RISK-ON,0
2017-03-17,0.0002380952380952381,1.051014598250648,0.0,RISK-ON,0
2017-03-20,0.0002380952380952381,1.05126483982166,0.0,RISK-ON,0
2017-03-21,0.0002380952380952381,1.0515151409739985,0.0,RISK-ON,0
2017-03-22,0.0002380952380952381,1.0517655017218492,0.0,RISK-ON,0
2017-03-23,0.0002380952380952381,1.0520159220794019,0.0,RISK-ON,0
2017-03-24,0.0002380952380952381,1.0522664020608492,0.0,RISK-ON,0
2017-03-27,0.0002380952380952381,1.0525169416803875,0.0,RISK-ON,0
2017-03-28,0.0002380952380952381,1.052767540952216,0.0,RISK-ON,0
2017-03-29,0.0002380952380952381,1.0530181998905377,0.0,RISK-ON,0
2017-03-30,0.0002380952380952381,1.0532689185095592,0.0,RISK-ON,0
2017-03-31,0.0002380952380952381,1.05351969682349,0.0,RISK-ON,0
2017-04-03,0.0002380952380952381,1.053770534846543,0.0,RISK-ON,0
2017-04-04,0.0002380952380952381,1.054021432592935,0.0,RISK-ON,0
2017-04-05,0.0002380952380952381,1.0542723900768856,0.0,RISK-ON,0
2017-04-06,0.0002380952380952381,1.054523407312618,0.0,RISK-ON,0
2017-04-07,0.0002380952380952381,1.054774484314359,0.0,RISK-ON,0
2017-04-10,0.0002380952380952381,1.0550256210963385,0.0,RISK-ON,0
2017-04-11,0.0002380952380952381,1.0552768176727898,0.0,RISK-ON,0
2017-04-12,0.0002380952380952381,1.0555280740579498,0.0,RISK-ON,0
2017-04-13,0.0002380952380952381,1.0557793902660588,0.0,RISK-ON,0
2017-04-14,0.0002380952380952381,1.0560307663113602,0.0,RISK-ON,0
2017-04-17,0.0002380952380952381,1.0562822022081009,0.0,RISK-ON,0
2017-04-18,0.0002380952380952381,1.0565336979705313,0.0,RISK-ON,0
2017-04-19,0.0002380952380952381,1.0567852536129052,0.0,RISK-ON,0
2017-04-20,0.0002380952380952381,1.0570368691494796,0.0,RISK-ON,0
2017-04-21,0.0002380952380952381,1.057288544594515,0.0,RISK-ON,0
2017-04-24,0.0002380952380952381,1.0575402799622755,0.0,RISK-ON,0
2017-04-25,0.0002380952380952381,1.0577920752670282,0.0,RISK-ON,0
2017-04-26,0.0002380952380952381,1.058043930523044,0.0,RISK-ON,0
2017-04-27,0.0002380952380952381,1.058295845744597,0.0,RISK-ON,0
2017-04-28,0.0002380952380952381,1.0585478209459647,0.0,RISK-ON,0
2017-05-01,0.0002380952380952381,1.0587998561414278,0.0,RISK-ON,0
2017-05-02,0.0002380952380952381,1.059051951345271,0.0,RISK-ON,0
2017-05-03,0.0002380952380952381,1.0593041065717816,0.0,RISK-ON,0
2017-05-04,0.0002380952380952381,1.059556321835251,0.0,RISK-ON,0
2017-05-05,0.0002380952380952381,1.0598085971499736,0.0,RISK-ON,0
2017-05-08,0.0002380952380952381,1.0600609325302472,0.0,RISK-ON,0
2017-05-09,0.0002380952380952381,1.0603133279903734,0.0,RISK-ON,0
2017-05-10,0.0002380952380952381,1.0605657835446567,0.0,RISK-ON,0
2017-05-11,0.0002380952380952381,1.0608182992074053,0.0,RISK-ON,0
2017-05-12,0.0002380952380952381,1.0610708749929307,0.0,RISK-ON,0
2017-05-15,0.0002380952380952381,1.061323510915548,0.0,RISK-ON,0
2017-05-16,0.0002380952380952381,1.0615762069895756,0.0,RISK-ON,0
2017-05-17,0.0002380952380952381,1.061828963229335,0.0,RISK-ON,0
2017-05-18,0.0002380952380952381,1.0620817796491513,0.0,RISK-ON,0
2017-05-19,0.0002380952380952381,1.0623346562633533,0.0,RISK-ON,0
2017-05-22,0.0002380952380952381,1.0625875930862732,0.0,RISK-ON,0
2017-05-23,0.0002380952380952381,1.062840590132246,0.0,RISK-ON,0
2017-05-24,0.0002380952380952381,1.0630936474156107,0.0,RISK-ON,0
2017-05-25,0.0002380952380952381,1.0633467649507096,0.0,RISK-ON,0
2017-05-26,0.0002380952380952381,1.0635999427518883,0.0,RISK-ON,0
2017-05-29,0.0002380952380952381,1.063853180833496,0.0,RISK-ON,0
2017-05-30,0.0002380952380952381,1.0641064792098847,0.0,RISK-ON,0
2017-05-31,-0.002962666666666669,1.0609538864141455,2.0,RISK-ON,0
2017-06-01,0.006630462115907544,1.0679885009647392,0.0,RISK-ON,0
2017-06-02,-0.010246340511070316,1.057045527121947,0.0,RISK-ON,0
2017-06-05,0.007594174701815929,1.0650729155226843,0.0,RISK-ON,0
2017-06-06,-0.0034499257284139563,1.0613984930687859,0.0,RISK-ON,0
2017-06-07,-0.001806018015994297,1.0594815882681543,0.0,RISK-ON,0
2017-06-08,-0.004117985035699339,1.0551186589420671,0.0,RISK-ON,0
2017-06-09,-0.008673038369313503,1.0459675743288839,0.0,RISK-ON,0
2017-06-12,0.009969777372719204,1.056395638184026,0.0,RISK-ON,0
2017-06-13,0.004574678359942954,1.0612283084495646,0.0,RISK-ON,0
2017-06-14,-0.010151293725473153,1.0504554681807061,0.0,RISK-ON,0
2017-06-15,-0.007887867146891759,1.0421696150039708,0.0,RISK-ON,0
2017-06-16,-0.0015754847624973546,1.0405276926555942,0.0,RISK-ON,0
2017-06-19,0.006188767548667706,1.046967276673391,0.0,RISK-ON,0
2017-06-20,-9.036519305008256e-06,1.0469578157333836,0.0,RISK-ON,0
2017-06-21,-0.003402439804210777,1.0433956047878028,0.0,RISK-ON,0
2017-06-22,0.0017418935791590551,1.0452130888923055,0.0,RISK-ON,0
2017-06-23,-0.0006433891544625636,1.0445406101268098,0.0,RISK-ON,0
2017-06-26,-0.016504918741202374,1.0273005522347807,0.0,RISK-ON,0
2017-06-27,-0.0015705445716403068,1.0256871309290252,0.0,RISK-ON,0
2017-06-28,-0.006014040490750676,1.0195186069927762,0.0,RISK-ON,0
2017-06-29,0.008464108956070289,1.0281479235651039,0.0,RISK-ON,0
2017-06-30,0.01686490671523755,1.0454875423854946,0.16,RISK-ON,0
2017-07-03,0.012235417487606544,1.0582795189446728,0.0,RISK-ON,0
2017-07-04,0.0006850671901977366,1.05900451152116,0.0,RISK-ON,0
2017-07-05,-0.003751728008580324,1.0550314146340731,0.0,RISK-ON,0
2017-07-06,0.01803020976092986,1.0740538523442962,0.0,RISK-ON,0
2017-07-07,-0.005616773376473447,1.0680211352615498,0.0,RISK-ON,0
2017-07-10,-0.00029274975435832567,1.0677084723365524,0.0,RISK-ON,0
2017-07-11,-0.004115932498387064,1.0633138563364593,0.0,RISK-ON,0
2017-07-12,-0.002482676340998014,1.0606739921822774,0.0,RISK-ON,0
2017-07-13,-0.004335500078335844,1.0560754400060823,0.0,RISK-ON,0
2017-07-14,-0.00467334494263945,1.0511400351894842,0.0,RISK-ON,0
2017-07-17,-0.0005512515254499253,1.0505605926416246,0.0,RISK-ON,0
2017-07-18,-0.0004960569870736894,1.0500394547193004,0.0,RISK-ON,0
2017-07-19,-0.004417657220429869,1.0454007403404235,0.0,RISK-ON,0
2017-07-20,-0.0011250979185985655,1.044224562143365,0.0,RISK-ON,0
2017-07-21,-0.0008077095422543976,1.0433811320002655,0.0,RISK-ON,0
2017-07-24,-0.001503715710997935,1.041812183399518,0.0,RISK-ON,0
2017-07-25,0.011730266787916013,1.0540329182536956,0.0,RISK-ON,0
2017-07-26,-0.016725360135245917,1.0364038381014984,0.0,RISK-ON,0
2017-07-27,0.005709288167804285,1.042320966271438,0.0,RISK-ON,0
2017-07-28,0.008946863526783085,1.0516464697077734,0.0,RISK-ON,0
2017-07-31,-0.014631639888910142,1.0362591572725657,0.24,RISK-ON,0
2017-08-01,-0.0019232968098498347,1.0342661233412056,0.0,RISK-ON,0
2017-08-02,-0.0003826117800911398,1.0338704009386661,0.0,RISK-ON,0
2017-08-03,-0.008695750908627451,1.0248801214603007,0.0,RISK-ON,0
2017-08-04,-0.0022226821338326313,1.0226021387250108,0.0,RISK-ON,0
2017-08-07,-0.0005392281556596333,1.0220507228597726,0.0,RISK-ON,0
2017-08-08,0.008591048145216731,1.0308312098267145,0.0,RISK-ON,0
2017-08-09,0.005058538957349259,1.0360457096600744,0.0,RISK-ON,0
2017-08-10,0.008785703582965824,1.0451481001635514,0.0,RISK-ON,0
2017-08-11,0.0022654401370870267,1.0475158206188622,0.0,RISK-ON,0
2017-08-14,-0.011129632678385551,1.0358573543105767,0.0,RISK-ON,0
2017-08-15,-0.0034627486292477046,1.0322704406768417,0.0,RISK-ON,0
2017-08-16,0.0074192505447463605,1.0399291137061588,0.0,RISK-ON,0
2017-08-17,-0.004594889613140739,1.0351507542231877,0.0,RISK-ON,0
2017-08-18,0.002100463448519206,1.0373250505461404,0.0,RISK-ON,0
2017-08-21,-0.002939610218698223,1.0342757192274432,0.0,RISK-ON,0
2017-08-22,0.0020381500715046254,1.036383728358542,0.0,RISK-ON,0
2017-08-23,0.005434785430859094,1.0420162515462046,0.0,RISK-ON,0
2017-08-24,0.006677460583414361,1.0489742739931815,0.0,RISK-ON,0
2017-08-25,-0.0010495742690774844,1.0478732975862741,0.0,RISK-ON,0
2017-08-28,0.011219123088803771,1.0596295170933652,0.0,RISK-ON,0
2017-08-29,-0.0027035258410283273,1.056764781311987,0.0,RISK-ON,0
2017-08-30,-0.00037556818956252497,1.0563678940762762,0.0,RISK-ON,0
2017-08-31,0.004164706606939683,1.0607673564240947,0.24,RISK-ON,0
2017-09-01,0.0014341254950446603,1.0622886299342538,0.0,RISK-ON,0
2017-09-04,0.00284835258111555,1.0653144024952168,0.0,RISK-ON,0
2017-09-05,-0.0087000708262978,1.0560460917412333,0.0,RISK-ON,0
2017-09-06,0.00916652407187633,1.0657263636621903,0.0,RISK-ON,0
2017-09-07,-0.00023732498575863603,1.0654734401681116,0.0,RISK-ON,0
2017-09-08,-0.0021949425544196014,1.0631347871736827,0.0,RISK-ON,0
2017-09-11,0.0016092508354328139,1.0648456377181197,0.0,RISK-ON,0
2017-09-12,-0.005528938599027194,1.0589581715697343,0.0,RISK-ON,0
2017-09-13,-0.008725198993690649,1.0497185507967937,0.0,RISK-ON,0
2017-09-14,-0.00908690457063702,1.0401798584996758,0.0,RISK-ON,0
2017-09-15,0.006800781198789504,1.04725389412472,0.0,RISK-ON,0
2017-09-18,-0.008201389182677774,1.0386649573659283,0.0,RISK-ON,0
2017-09-19,0.017130828859283093,1.0564581489926985,0.0,RISK-ON,0
2017-09-20,-0.0169824353964147,1.038516916728414,0.0,RISK-ON,0
2017-09-21,0.009659957814642364,1.048548946333803,0.0,RISK-ON,0
2017-09-22,0.0036153539659727046,1.0523398219254474,0.0,RISK-ON,0
2017-09-25,0.0038848557574250766,1.0564280103414223,0.0,RISK-ON,0
2017-09-26,-0.0035858625957855767,1.0526398046539989,0.0,RISK-ON,0
2017-09-27,0.004772606272373904,1.0576636399882409,0.0,RISK-ON,0
2017-09-28,-0.001959861235860396,1.0555907660196489,0.0,RISK-ON,0
2017-09-29,0.007220410216028927,1.063212564370563,0.32,RISK-ON,0
2017-10-02,0.0044199441075372945,1.0679119044795122,0.0,RISK-ON,0
2017-10-03,0.0045836211868847026,1.0728068081106108,0.0,RISK-ON,0
2017-10-04,0.0002752645154284262,1.0731021137567938,0.0,RISK-ON,0
2017-10-05,-0.004988115960857282,1.0677493559755338,0.0,RISK-ON,0
2017-10-06,0.0022207405618041064,1.070120550280189,0.0,RISK-ON,0
2017-10-09,-0.01118061725465821,1.058155941991162,0.0,RISK-ON,0
2017-10-10,-0.008470475165001608,1.0491928583638268,0.0,RISK-ON,0
2017-10-11,0.012571248264993111,1.0623825222641763,0.0,RISK-ON,0
2017-10-12,0.0016420460524959734,1.0641270032911008,0.0,RISK-ON,0
