Date,daily_strat,daily_bah,equity_strat,equity_bah,signal
2022-03-15,-0.022903315180006767,-0.022903315180006767,1.8466808216170367,5.277122929185149,1.0
2022-03-16,0.016882032477522957,0.016882032477522957,1.8778565472231943,5.366211489863534,1.0
2022-03-17,0.03260040004969644,0.03260040004969644,1.9390754218986122,5.541152131184362,1.0
2022-03-21,-0.0057622161295350915,-0.0057622161295350915,1.927902050226163,5.509222814997844,1.0
2022-03-22,0.025836970246482238,0.025836970246482238,1.9777131981359886,5.651564440950184,1.0
2022-03-23,0.0031802620883611965,0.0031802620883611965,1.984002844441672,5.6695378970816686,1.0
2022-03-24,0.015536365309555489,0.015536365309555489,2.0148270374081148,5.757621908987098,1.0
2022-03-25,0.0066702317253461985,0.0066702317253461985,2.0282664006341196,5.796026581306973,1.0
2022-03-28,0.010054544667211562,0.010054544667211562,2.0486596957563,5.854302989461069,1.0
2022-03-29,0.00022889101942968892,0.00022889101942968892,2.049128615562526,5.855642986840377,1.0
2022-03-30,0.01921784241682256,0.01921784241682256,2.088508446388208,5.9681758110106475,1.0
2022-03-31,-0.014291334907776676,-0.014291334907776676,2.058660872723154,5.882882611707003,1.0
2022-04-01,0.00800831205138497,0.00800831205138497,2.0751472713998975,5.929994571423219,1.0
2022-04-04,0.00295588596272367,0.00295588596272367,2.081281170090013,5.947522959135916,1.0
2022-04-05,-0.014134492355193484,-0.014134492355193484,2.0518633173023675,5.863457741337672,1.0
2022-04-06,-0.0026656810195400116,-0.0026656810195400116,2.0463937042027442,5.847827633327713,1.0
2022-04-07,-0.017639924608702784,-0.017639924608702784,2.010295473540884,5.744672394751123,1.0
2022-04-08,0.016635224821359262,0.016635224821359262,2.0437371907005977,5.840236311562864,1.0
2022-04-11,-0.002083648085736134,-0.002083648085736134,2.0394787616154466,5.82806731435203,1.0
2022-04-12,-0.018829812120197964,-0.018829812120197964,2.0010757597110937,5.718325901798914,1.0
2022-04-13,-0.0036705670282307645,-0.0036705670282307645,1.9937306770065064,5.697336403287093,1.0
2022-04-18,-0.0030568271891709964,-0.0030568271891709964,1.9876361868651486,5.679920630463671,1.0
2022-04-19,0.03811151438579774,0.03811151438579774,2.0633880119945918,5.8963910072817765,1.0
2022-04-20,0.029403954214529238,0.029403954214529238,2.1240597786260893,6.069768218490852,1.0
2022-04-21,0.02341420415400952,0.02341420415400952,2.173792947918161,6.211887010726115,1.0
2022-04-22,-0.008374892467938988,-0.008374892467938988,2.1555876657317823,6.159863124988297,1.0
2022-04-25,-0.02312620231182283,-0.02312620231182283,2.1057371092731993,6.01740888414668,1.0
2022-04-26,0.029925837439649605,0.029925837439649605,2.1687530556959467,6.197484884221557,1.0
2022-04-27,0.0009728284612975369,0.0009728284612975369,2.1708628803940537,6.203513973905388,1.0
2022-04-28,0.014936871058212953,0.014936871058212953,2.2032887793235605,6.296175062241435,1.0
2022-04-29,-0.010496843554589241,-0.010496843554589241,2.180161201701419,6.230085097620781,1.0
2022-05-02,-0.0035123166165459407,-0.0035123166165459407,2.1725037852859344,6.208203066209912,1.0
2022-05-04,-0.0312181198537671,-0.0312181198537671,2.1046823017341154,6.014394638812447,1.0
2022-05-05,-0.019583051307966892,-0.019583051307966892,2.0634662002322863,5.896614440014222,1.0
2022-05-06,-0.007667837110397424,-0.007667837110397424,2.0476438775260943,5.851400160985375,1.0
2022-05-09,-0.03905515805922055,-0.03905515805922055,1.9676728222403175,5.622872802830343,1.0
2022-05-10,-0.017333167569684393,-0.017333167569684393,1.9335668194901123,5.525410606315863,1.0
2022-05-11,-0.010243865156212117,-0.010243865156212117,1.9137596217207298,5.468809045132059,1.0
2022-05-12,-0.020373148453218026,-0.020373148453218026,1.874770312843639,5.357392186593282,1.0
2022-05-13,0.01133618168124384,0.01133618168124384,1.896023049720637,5.41812455775818,1.0
2022-05-16,0.0002473175662580651,0.0002473175662580651,1.8964919695268632,5.419464555137488,1.0
2022-05-17,0.042002973708806346,0.042002973708806346,1.9761502718618624,5.647098182362735,1.0
2022-05-18,0.003637732581149189,0.003637732581149189,1.983338978091061,5.667640815409665,1.0
2022-05-19,-0.02304653707963611,-0.02304653707963611,1.937629882790998,5.537021321203267,1.0
2022-05-20,0.05830992418703751,0.05830992418703751,2.0506129343590795,5.859884614664639,1.0
2022-05-23,-0.006687024049407242,-0.006687024049407242,2.0369004363509946,5.820699425319625,1.0
2022-05-24,0.0034331188114329336,0.0034331188114329336,2.043893357556047,5.8406825780123865,1.0
2022-05-25,-0.0014718261844144376,-0.0014718261844144376,2.0408851017942453,5.832086108459214,1.0
2022-05-26,-0.00953285194380804,-0.00953285194380804,2.0214296462845174,5.776489695063733,1.0
2022-05-27,-0.004638553492224862,-0.004638553492224862,2.0120531367394574,5.749695138615895,1.0
2022-05-30,0.03483370503773631,0.03483370503773631,2.082140402224892,5.949978323131347,1.0
2022-05-31,-0.012064616174218834,-0.012064616174218834,2.057020177451215,5.878194118417845,1.0
2022-06-01,0.00032283396042065426,0.00032283396042065426,2.0576842534217668,5.880091799105215,1.0
2022-06-02,0.03447890857028879,0.03447890857028879,2.1286309606620186,6.082830946631469,1.0
2022-06-03,0.020261915744369308,0.020261915744369308,2.1717611018378085,6.206080754759358,1.0
2022-06-06,-0.004299129286605696,-0.004299129286605696,2.1624244200813867,6.179400011231532,1.0
2022-06-07,0.0018788419346429386,0.0018788419346429386,2.1664872737623315,6.191010127103567,1.0
2022-06-08,-0.017563767553777532,-0.017563767553777532,2.128435594877753,6.082272664308038,1.0
2022-06-09,0.027422387555220862,0.027422387555220862,2.1868023806468178,6.249063102525218,1.0
2022-06-10,-0.030192025191174476,-0.030192025191174476,2.1207783880822086,6.060391231912538,1.0
2022-06-13,-0.018918767985980356,-0.018918767985980356,2.0806558738084,5.945736096291715,1.0
2022-06-14,-0.013068403518933236,-0.013068403518933236,2.0534650232654332,5.868034817768288,1.0
2022-06-15,-0.01210018156142001,-0.01210018156142001,2.028617723653896,5.797030531064558,1.0
2022-06-16,-0.013981257127930191,-0.013981257127930191,2.0002550976452147,5.715980756631283,1.0
2022-06-17,0.01171867058382392,0.01171867058382392,2.0236954282181334,5.782964452181722,1.0
2022-06-20,-0.018127395804297786,-0.018127395804297786,1.9870111002034754,5.67813436663484,1.0
2022-06-21,0.016142122158476324,0.016142122158476324,2.019085676113208,5.769791505213302,1.0
2022-06-22,-0.030378132511970857,-0.030378132511970857,1.9577496238912189,5.5945160143014885,1.0
2022-06-23,-0.016223745974097148,-0.016223745974097148,1.9259875913123234,5.503752007637443,1.0
2022-06-24,0.014239772363903391,0.014239772363903391,1.9534132161883135,5.582124183373576,1.0
2022-06-27,-0.0029600272909708902,-0.0029600272909708902,1.947631059757853,5.565600943449202,1.0
2022-06-28,0.014061403369988179,0.014061403369988179,1.9750174857050258,5.643861103311428,1.0
2022-06-29,0.020750067634999647,0.020750067634999647,2.015999232113712,5.760971602927684,1.0
2022-06-30,0.006007339612090767,0.006007339612090767,2.0281100241587335,5.795579715842082,1.0
2022-07-01,-0.0720243154207928,-0.0720243154207928,1.8820367880706532,5.378157054341923,1.0
2022-07-04,0.002075887395082132,0.002075887395082132,1.88594368451609,5.389321502779803,1.0
2022-07-05,0.008099618460309932,0.008099618460309932,1.9012191087983015,5.432972950712264,1.0
2022-07-06,-0.00879497419965225,-0.00879497419965225,1.8844979357885345,5.385190093783341,1.0
