Date,daily_strat,daily_bah,equity_strat,equity_bah,signal
2016-10-05,-0.0,-0.0026753062251564375,1.0,1.1406694341575696,0.0
2016-10-06,-0.0,-0.0032267189280880126,1.0,1.136988814503682,0.0
2016-10-07,-0.0,-0.001053069549322605,1.0,1.1357914862052076,0.0
2016-10-10,0.0,0.002928116934672209,1.0,1.1391172164902217,0.0
2016-10-13,-0.0,-0.01681783582491203,1.0,1.1199597301579585,0.0
2016-10-14,-0.0,-0.0007521003912736024,1.0,1.119117408006696,0.0
2016-10-17,-0.0,-0.019099863908552228,1.0,1.0977424178160764,0.0
2016-10-18,0.0,0.016280145694415937,1.0,1.1156138243130624,0.0
2016-10-19,0.0,0.000397455946975267,1.0,1.1160572316620634,0.0
2016-10-20,-0.0,-0.0022647139176841247,1.0,1.1135296813165863,0.0
2016-10-21,0.0,0.012106764541818915,1.0,1.1270109229786127,0.0
2016-10-24,-0.0,-0.005626858384375488,1.0,1.1206693921173678,0.0
2016-10-25,-0.0,-0.010486370521412325,1.0,1.1089176376396193,0.0
2016-10-26,-0.0,-0.008797884649184518,1.0,1.0991615081782198,0.0
2016-10-27,0.0,0.010328317773144358,1.0,1.110513997518693,0.0
2016-10-28,0.0,0.005550818231997212,1.0,1.116678258863008,0.0
2016-11-01,0.0,0.0005956679172276491,1.0,1.1173434282756782,0.0
2016-11-02,-0.0,-0.010835099363288636,1.0,1.1052369012073937,0.0
2016-11-03,0.0,0.007061726047081773,1.0,1.113041781420846,0.0
2016-11-04,-0.0,-0.008964630501713589,1.0,1.103063773117439,0.0
2016-11-07,0.0,0.004623434924613479,1.0,1.1081637166901461,0.0
2016-11-08,0.0,0.003881779190245016,1.0,1.1124653635449786,0.0
2016-11-09,-0.0,-0.0024317943411181764,1.0,1.10976007656922,0.0
2016-11-10,0.0,0.021818173017256415,1.0,1.1339730139274509,0.0
2016-11-11,-0.0,-0.0021508733765210897,1.0,1.1315339815621008,0.0
2016-11-15,-0.0,-0.01649925672794339,1.0,1.1128645119039158,0.0
2016-11-16,-0.0,-0.008288598706551298,1.0,1.1036404245499822,0.0
2016-11-17,-0.0,-0.011371609534037042,1.0,1.091090256576021,0.0
2016-11-18,-0.0,-0.015281926788072608,1.0,1.074416295155847,0.0
2016-11-21,-0.0,-0.010483588023054491,1.0,1.0631525573521765,0.0
2016-11-22,-0.0,-0.0005423976348035708,1.0,1.0625759059196334,0.0
2016-11-23,-0.0,-0.011101227332333652,1.0,1.0507800092301591,0.0
2016-11-24,-0.0,-0.01624825671007557,1.0,1.0337066658943719,0.0
2016-11-25,0.0,0.02042065687815109,1.0,1.0548156350312583,0.0
2016-11-28,-0.0,-0.004078213756324112,1.0,1.0505138713980882,0.0
2016-11-29,-0.0,-0.004812582413514566,1.0,1.0454581868154447,0.0
2016-11-30,0.0,0.01768835323224205,1.0,1.0639506205133755,0.0
2016-12-01,-0.0,-0.001958871921584504,1.0,1.0618664775168996,0.0
2016-12-02,-0.0,-0.00680731757771269,1.0,1.0546380151793149,0.0
2016-12-05,0.0,0.006097257147792412,1.0,1.0610684143557005,0.0
2016-12-06,-0.0,-0.0015885672463935574,1.0,1.0593828358264723,0.0
2016-12-07,-0.0,-0.010757802719455922,1.0,1.0479862042742734,0.0
2016-12-08,0.0,0.015148845868282246,1.0,1.0638619857549105,0.0
2016-12-09,-0.0,-0.0010003186574193412,1.0,1.0627977847616408,0.0
2016-12-12,-0.0,-0.011558090861383818,1.0,1.0505138713980884,0.0
2016-12-13,0.0,0.0015197102112387562,1.0,1.0521103480555,0.0
2016-12-14,-0.0,-0.008893757842446837,1.0,1.042753133396362,0.0
2016-12-15,0.0,0.0007656783476757134,1.0,1.0435515468925747,0.0
2016-12-16,0.0,0.004844466994487817,1.0,1.0486069979185424,0.0
2016-12-19,-0.0,-0.004694154941302209,1.0,1.043684674197779,0.0
2016-12-20,0.0,0.004376258907318187,1.0,1.0482521085496685,0.0
2016-12-21,-0.0,-0.0016075440269880392,1.0,1.0465669971337919,0.0
2016-12-22,-0.0,-0.005847469693135321,1.0,1.0404472283362163,0.0
2016-12-23,0.0,0.011209717707580502,1.0,1.0521103480554999,0.0
2016-12-26,-0.0,-0.009483692982879655,1.0,1.0421324565304309,0.0
2016-12-27,0.0,0.008680727142985623,1.0,1.0511789240324207,0.0
2016-12-28,0.0,0.0013077836344630445,1.0,1.052553638626163,0.0
2016-12-29,0.0,0.015546759380428377,1.0,1.0689174367808782,0.0
2016-12-30,0.0,0.0008296381623940086,1.0,1.0698042514788801,0.0
2017-01-02,-0.0,-0.007544387708653955,1.0,1.0617332334333571,0.0
2017-01-03,-0.0,-0.006014495591005087,1.0,1.0553474435820487,0.0
2017-01-04,-0.0,-0.0036976115903347706,1.0,1.0514451786428296,0.0
2017-01-05,0.0,0.0005903083475375936,1.0,1.0520658555087605,0.0
2017-01-06,0.0,0.006280660719780062,1.0,1.0586735242020762,0.0
2017-01-09,0.0,0.0012983049123689305,1.0,1.0600480052391426,0.0
2017-01-10,0.0,0.016022474185169333,1.0,1.077032597038127,0.0
2017-01-11,0.0,0.016181604878302558,1.0,1.09446071296445,0.0
2017-01-12,0.0,0.0008104888957365386,1.0,1.0953477612191276,0.0
2017-01-13,-0.0,-0.002024474725623393,1.0,1.0931302573607713,0.0
2017-01-16,0.0,0.012292206332669808,1.0,1.1065672400327344,0.0
2017-01-17,-0.0,-0.007333846078512507,1.0,1.09845184621881,0.0
2017-01-18,0.0,0.00331044157861049,1.0,1.102088206882634,0.0
2017-01-19,-0.0,-0.005069808677928167,1.0,1.0965008305275383,0.0
2017-01-20,0.0,4.025734454238261e-05,1.0,1.096544972739264,0.0
2017-01-23,0.0,0.00671344069400015,1.0,1.103906562382053,0.0
2017-01-24,0.0,0.018398693833751034,1.0,1.124217001244389,0.0
2017-01-25,0.0,0.018184611482101598,1.0,1.1446604506335916,0.0
2017-01-27,0.0,0.0010073461590922594,1.0,1.145813519942002,0.0
2017-01-30,-0.0,-0.005379710100024804,1.0,1.139649375376025,0.0
2017-01-31,0.0,0.0013230752646611332,1.0,1.1411572172749715,0.0
2017-02-01,0.0,0.014805780683041725,1.0,1.158052940758815,0.0
2017-02-02,-0.0,-0.0053610705845386075,1.0,1.1518445372027744,0.0
2017-02-03,0.0,0.009509695937917506,1.0,1.1627982285193241,0.0
2017-02-06,0.0,0.002326330873867466,1.0,1.165503281938407,0.0
2017-02-07,-0.0,-0.005288926629243629,1.0,1.159339020594092,0.0
2017-02-08,-0.0,-0.0011473969420274788,1.0,1.1580087985470893,0.0
2017-02-09,-0.0,-0.006127286614419969,1.0,1.1509133467363712,0.0
2017-02-10,0.0,0.004585239283740883,1.0,1.1561905598260085,0.0
2017-02-13,0.0,0.005062961026704338,1.0,1.162044307569851,0.0
2017-02-14,0.0,0.0006867751565067248,1.0,1.16284237073105,0.0
2017-02-15,0.0,0.008466221429490384,1.0,1.1726872517292526,0.0
2017-02-16,0.0,0.0043108972491814335,1.0,1.1777425859768824,0.0
2017-02-17,0.0,0.03701333913981397,1.0,1.2213347717310463,0.0
2017-02-20,0.0,0.023274303291663134,1.0,1.249760487628969,0.0
2017-02-21,0.0,0.004577653742682708,1.0,1.2554814584026206,0.0
2017-02-22,-0.0,-0.011585642572643828,1.0,1.2409358989689863,0.0
2017-02-23,-0.0,-0.0034663596081541126,1.0,1.2366343688924917,0.0
2017-02-27,-0.0,-0.0005020970128485347,1.0,1.236013458469885,0.0
2017-02-28,-0.0,-0.002511368285200599,1.0,1.2329093734702026,0.0
2017-03-01,0.0,0.0011150167427738111,1.0,1.2342840880639445,0.0
2017-03-02,-0.0,-0.008299666368985159,1.0,1.2240399419284667,0.0
2017-03-03,-0.0,-0.002246192377638123,1.0,1.2212905127409823,0.0
2017-03-06,0.0,0.002723223531711172,1.0,1.2246163598043343,0.0
2017-03-07,0.0,0.003947104677803459,1.0,1.2294500487666327,0.0
2017-03-08,0.0,0.0043284303118920064,1.0,1.2347716376246713,0.0
2017-03-09,0.0,0.001436591915969121,1.0,1.236545500577351,0.0
2017-03-10,0.0,0.00423200834540105,1.0,1.2417785714552623,0.0
2017-03-14,0.0075706921751521605,0.0075706921751521605,1.0075706921751522,1.2511796947694502,1.0
2017-03-15,0.004182322765555968,0.004182322765555968,1.0117846780189432,1.2564125320906858,1.0
2017-03-16,0.0005295125398829814,0.0005295125398829814,1.0123204306936158,1.257077818281694,1.0
2017-03-17,0.005997037153742779,0.005997037153742779,1.0183913539279783,1.2646165606630753,1.0
2017-03-20,0.007188708681754585,0.007188708681754585,1.0257122726953842,1.2737075207118045,1.0
2017-03-21,0.0033771725506421824,0.0033771725506421824,1.0291762800275879,1.2780090507882989,1.0
2017-03-22,-0.00697448658100297,-0.00697448658100297,1.021998303873049,1.2690955938131756,1.0
2017-03-23,0.0,0.0,1.021998303873049,1.2690955938131756,1.0
2017-03-24,-0.004577384435880738,-0.004577384435880738,1.017320224743404,1.2632864553944103,1.0
2017-03-27,-0.010180336787049882,-0.010180336787049882,1.0069635622352389,1.2504257738199767,1.0
2017-03-28,0.00734145547413334,0.00734145547413334,1.0143561403914636,1.2596057189621848,1.0
2017-03-29,0.0059144492233478285,0.0059144492233478285,1.0203554982782,1.267055593028425,1.0
2017-03-30,0.026319410592961834,0.026319410592961834,1.04721065358817,1.300403749425449,1.0
2017-03-31,-0.016130073666946854,-0.016130073666946854,1.0303190686009813,1.2794281411504427,1.0
2017-04-03,-0.006481356402495808,-0.006481356402495808,1.023641203509091,1.271135711376264,1.0
2017-04-05,-0.0005932000187413022,-0.0005932000187413022,1.023033979527985,1.2703816736484528,1.0
2017-04-06,0.0042934859195227215,0.0042934859195227215,1.0274263615142818,1.2758360394766821,1.0
2017-04-07,0.00024347202085439612,0.00024347202085439612,1.0276765110867987,1.2761466698554924,1.0
2017-04-10,-0.0032665808926476414,-0.0032665808926476414,1.0243195226318598,1.2719780335275266,1.0
2017-04-11,0.0037304529471111625,0.0037304529471111625,1.0281406984138453,1.27672308773136,1.0
2017-04-12,0.0029176220419950827,0.0029176220419950827,1.0311404243778097,1.280448083153649,1.0
2017-04-13,-0.0023549048981766907,-0.0023549048981766907,1.0287121867417344,1.2774327496907696,1.0
2017-04-17,-0.002430122882875585,-0.002430122882875585,1.0262122897168402,1.2743284311344114,1.0
2017-04-18,0.007307945020192719,0.007307945020192719,1.033711792709137,1.2836411532468102,1.0
2017-04-19,0.0011744780373061925,0.0011744780373061925,1.0349258645065784,1.2851487615890809,1.0
2017-04-20,0.009075307130096189,0.009075307130096189,1.044318134583856,1.2968118813083644,1.0
2017-04-21,0.02356121860068816,0.02356121860068816,1.068923542441449,1.3273663495278405,1.0
2017-04-24,0.024355067933565788,0.024355067933565788,1.0949572479333982,1.3596944471433203,1.0
2017-04-25,0.002609294088941061,0.002609294088941061,1.097814313408074,1.3632422898270173,1.0
2017-04-26,0.008848220282068553,0.008848220282068553,1.1075280162819165,1.3753045579052383,1.0
2017-04-27,0.01157581710601252,0.01157581710601252,1.120348558038181,1.3912248319326148,1.0
2017-04-28,-0.014089199363304217,-0.014089199363304217,1.1045637438475906,1.3716235879163368,1.0
2017-05-02,-0.0038148977683511998,-0.0038148977683511998,1.1003499460861847,1.366390984151777,1.0
2017-05-03,0.0024015609975553964,0.0024015609975553964,1.1029925036003676,1.3696724554467272,1.0
2017-05-04,-0.006151682909700362,-0.006151682909700362,1.0962072434664416,1.3612466648106682,1.0
2017-05-05,-0.0016939656270645864,-0.0016939656270645864,1.0943503060758701,1.3589407597505228,1.0
2017-05-08,0.0016968400157257868,0.0016968400157257868,1.0962072434664414,1.3612466648106682,1.0
2017-05-09,0.0006190446654967818,0.0006190446654967818,1.0968858447127883,1.3620893372969445,1.0
2017-05-10,0.010450804264478863,0.010450804264478863,1.1083491839763593,1.3763242663517685,1.0
2017-05-11,-0.003479615781181833,-0.003479615781181833,1.104492554664735,1.3715351867145473,1.0
2017-05-12,0.0033947864812042816,0.0033947864812042816,1.1082420710579017,1.3761912558249019,1.0
2017-05-15,0.0011278235364748923,0.0011278235364748923,1.1094919725497525,1.3777433567139121,1.0
2017-05-16,0.004023415621173143,0.004023415621173143,1.1139559198836755,1.3832865908572824,1.0
2017-05-17,-0.0016028157418691569,-0.0016028157418691569,1.1121704537995376,1.3810694373339398,1.0
2017-05-18,-3.213145349678648e-05,-3.213145349678648e-05,1.1121347181463208,1.3810250615655384,1.0
2017-05-19,0.0026651360328793228,0.0026651360328793228,1.1150987084570687,1.384705681219426,1.0
2017-05-22,0.009447646715731395,0.009447646715731395,1.1256337671077394,1.3977878913008535,1.0
2017-05-23,-0.004378181293214767,-0.004378181293214767,1.1207055384055775,1.3916681225032779,1.0
2017-05-24,-0.0014975023027685719,-0.0014975023027685719,1.1190272792810896,1.3895840962851396,1.0
2017-05-25,0.03216827904022512,0.03216827904022512,1.1550244610546276,1.434284625244299,1.0
2017-05-26,0.005472511568042959,0.005472511568042959,1.1613453457791216,1.4421337644478145,1.0
2017-05-29,0.0036287000602299724,0.0036287000602299724,1.1655595197052981,1.4473668353257259,1.0
2017-05-30,-0.0017465514745761412,-0.0017465514745761412,1.1635238100074505,1.444838934645235,1.0
2017-05-31,0.004389172721968482,0.004389172721968482,1.168630716975696,1.4511805822848178,1.0
2017-06-01,-0.00464496238612111,-0.00464496238612111,1.163202471252078,1.4444399030646355,1.0
2017-06-02,0.0034692168548753344,0.0034692168548753344,1.1672378728709785,1.4494509783222018,1.0
2017-06-05,0.00079552142546091,0.00079552142546091,1.1681664356074568,1.4506040476306123,1.0
2017-06-06,0.0020786743755503156,0.0020786743755503156,1.170594673243532,1.4536193810934916,1.0
2017-06-07,0.001128885061312701,0.001128885061312701,1.1719161400830087,1.4552603502976427,1.0
2017-06-08,0.0024074502645379248,0.0024074502645379248,1.1747374699044677,1.4587638172129382,1.0
2017-06-09,0.013406146288909682,0.013406146288909682,1.1904861722770705,1.4783202183474633,1.0
2017-06-12,0.0011699792380228669,0.0011699792380228669,1.191879016381788,1.4800498223100793,1.0
2017-06-13,0.0047639223892044225,0.0047639223892044225,1.1975570355131522,1.4871006647957203,1.0
2017-06-14,-0.0032800948109952266,-0.0032800948109952266,1.1936289348950946,1.4822228336216963,1.0
2017-06-15,-0.004098996755436901,-0.004098996755436901,1.188736253763764,1.4761472070358463,1.0
2017-06-16,0.0029440870288421905,0.0029440870288421905,1.1922359967491845,1.4804931128807421,1.0
2017-06-19,0.014168224375731953,0.014168224375731953,1.2091278638599514,1.5014690714907624,1.0
2017-06-20,-0.0037510612542415167,-0.0037510612542415167,1.2045923511784025,1.4958369690322513,1.0
2017-06-21,0.007204119476947879,0.007204119476947879,1.2132703783973093,1.5066131572751953,1.0
2017-06-22,-0.0004121233241648481,-0.0004121233241648481,1.2127703613758536,1.5059922468525886,1.0
2017-06-23,-0.011395949538781314,-0.011395949538781314,1.1989496915354847,1.4888300352016606,1.0
2017-06-27,-0.006552647982457249,-0.006552647982457249,1.191093396258177,1.4790742560752748,1.0
2017-06-28,-0.0007196626846647236,-0.0007196626846647236,1.1902362107869393,1.4780098215253292,1.0
2017-06-29,0.004590906788829674,0.004590906788829674,1.195700474287352,1.4847952268489268,1.0
2017-06-30,-0.006614340658796181,-0.006614340658796181,1.1877917040245314,1.4749742854099934,1.0
2017-07-03,0.003964673897338011,0.003964673897338011,1.1925009107889522,1.4808220774586032,1.0
2017-07-04,-0.0031651441731214147,-0.0031651441731214147,1.1887264734797265,1.4761350620887055,1.0
2017-07-05,-0.0027823295099310696,-0.0027823295099310696,1.1854190447333275,1.472027967944812,1.0
2017-07-06,0.005701403621979573,0.005701403621979573,1.1921775971685336,1.4804205935329078,1.0
2017-07-07,0.005457757380680439,0.005457757380680439,1.198684213248562,1.4885003699537733,1.0
2017-07-10,0.00548830592919991,0.00548830592919991,1.2052629589233723,1.496669715359807,1.0
2017-07-11,0.0024159802377123896,0.0024159802377123896,1.208174850413378,1.5002856398144988,1.0
2017-07-12,0.0005057096070191225,0.0005057096070191225,1.208785836042191,1.5010443486758258,1.0
2017-07-13,0.0013681566784460308,0.0013681566784460308,1.210439644456583,1.5030980125261104,1.0
2017-07-14,-0.002138388146039061,-0.002138388146039061,1.2078512546693814,1.4998838055537898,1.0
2017-07-17,0.0014287768631422448,0.0014287768631422448,1.2095770045961702,1.5020268048325667,1.0
2017-07-18,0.000713174818250506,0.000713174818250506,1.210439644456583,1.5030980125261106,1.0
2017-07-19,0.005197346018223303,0.005197346018223303,1.2167307181229992,1.5109101329965127,1.0
2017-07-20,0.010990955980681782,0.010990955980681782,1.2301037518862323,1.5275164797590435,1.0
2017-07-21,-0.004588211531719288,-0.004588211531719288,1.2244597756666167,1.5205079110317217,1.0
2017-07-24,0.018819147891987242,0.018819147891987242,1.2475030652726762,1.5491225742803643,1.0
2017-07-25,0.002622367079225585,0.002622367079225585,1.2507744762422803,1.5531849423208424,1.0
2017-07-26,0.004541106380969495,0.004541106380969495,1.256454376197498,1.5602381203732414,1.0
2017-07-27,0.024090912731169922,0.024090912731169922,1.2867235089251685,1.5978256807709978,1.0
2017-07-28,-0.006230270493399193,-0.006230270493399193,1.278706873414349,1.587870794578495,1.0
2017-07-31,0.003317348304141987,0.003317348304141987,1.2829487894923648,1.5931383150660865,1.0
2017-08-01,0.007173217817111999,0.007173217817111999,1.2921516606075938,1.6045662432128422,1.0
2017-08-02,-0.0030880026910673486,-0.0030880026910673486,1.2881614928023704,1.5996113383358053,1.0
2017-08-03,-0.006530371241661892,-0.006530371241661892,1.2797493200351575,1.589165282454101,1.0
2017-08-04,0.005786797278238165,0.005786797278238165,1.287154969917164,1.5983614597852769,1.0
2017-08-07,-0.0009495774866041806,-0.0009495774866041806,1.28593271653596,1.596843691727609,1.0
2017-08-08,-0.0059546693346705926,-0.0059546693346705926,1.2782754124223537,1.5873350155642163,1.0
2017-08-09,-0.007565153635939459,-0.007565153635939459,1.2686050625383347,1.5753265822997666,1.0
2017-08-10,-0.0022670315918880135,-0.0022670315918880135,1.2657290947839313,1.571755267170152,1.0
2017-08-11,-0.006475594393618445,-0.006475594393618445,1.2575327465539088,1.5615772175739246,1.0
2017-08-14,0.004659685190442131,0.004659685190442131,1.263392453269522,1.5688536758083858,1.0
2017-08-16,0.013686596065133338,0.013686596065133338,1.2806839954491598,1.5903259423544749,1.0
2017-08-17,-0.00889822760940584,-0.00889822760940584,1.2692881777619298,1.576174860146262,1.0
2017-08-18,-0.007505361687070056,-0.007505361687070056,1.2597617109027044,1.5643450977387972,1.0
2017-08-21,-0.005107999865630042,-0.005107999865630042,1.2533268482526876,1.5563544231897484,1.0
2017-08-22,0.0021800161831724285,0.0021800161831724285,1.256059121064683,1.5597473010190541,1.0
2017-08-23,0.014567612809305075,0.014567612809305075,1.2743569040059493,1.5824690957806584,1.0
2017-08-24,-0.005613660934023601,-0.005613660934023601,1.2672030964379277,1.573585650838375,1.0
2017-08-28,-0.00014181840283389313,-0.00014181840283389313,1.2670233837187248,1.5733624874346508,1.0
2017-08-29,-0.009136077989066793,-0.009136077989066793,1.2554477592710993,1.5589881250443758,1.0
2017-08-30,0.012828186895003535,0.012828186895003535,1.2715528777639424,1.5789871160795361,1.0
2017-08-31,0.0044669003189279355,0.0044669003189279355,1.2772327777191599,1.586040294131935,1.0
2017-09-01,-0.004981802259242607,-0.004981802259242607,1.27086985658154,1.5781389550113787,1.0
2017-09-04,-0.009447852851530714,-0.009447852851530714,1.2588628651831115,1.5632289303851628,1.0
2017-09-05,0.0025415551969134587,0.0025415551969134587,1.262062334640319,1.5672019629971485,1.0
2017-09-06,0.002592189720747262,0.002592189720747262,1.265333839651116,1.5712644478159647,1.0
2017-09-07,0.0037786409943232346,0.0037786409943232346,1.270115081969126,1.5772016920714047,1.0
2017-09-08,0.011944148443085556,0.011944148443085556,1.2852855250479671,1.5960400232061913,1.0
2017-09-11,0.01997027787791561,0.01997027787791561,1.3109530341356377,1.627913385973894,1.0
2017-09-12,0.006499117659718001,0.006499117659718001,1.3194730721508494,1.6384933866091682,1.0
2017-09-13,0.0036235284961319003,0.0036235284961319003,1.3242542204276668,1.6444305140862703,1.0
2017-09-14,-0.0013301717697654647,-0.0013301717697654647,1.3224927348476612,1.642243139039092,1.0
2017-09-15,0.005191955661520753,0.005191955661520753,1.3293590584896735,1.6507695926024195,1.0
2017-09-18,0.006219756573376811,0.006219756573376811,1.3376273482320926,1.661036977627139,1.0
2017-09-19,-0.005778254754604029,-0.005778254754604029,1.329898196647282,1.6514390828135919,1.0
2017-09-20,-0.0004595642829948732,-0.0004595642829948732,1.3292870229360836,1.6506801403955889,1.0
